11.03.2015 15:38	Бекматов А Г	20	 О проекте Закона «О внесении дополнений и изменений в Кодекс Кыргызской Республики об административной ответственности» (вносится на третье чтение) (инициаторы – депутаты Ниязалиева Д.А., Турсунбеков Ч.А., Сулайманов А.Т., Рыспаев К.Дж., Бакиров М.И., Узакбаев Т.М., Кочкорбаев А.К., Орозова К.Б., Нышанов С.К.) (решение Комитета по аграрной политике, водным ресурсам, экологии и региональному развитию – принять в третьем чтении) (обсуждение проводилось 11.03.15)
11.03.2015 15:39	Бекматов А Г	303	 О проекте Закона «О внесении изменений и дополнений в Кодекс Кыргызской Республики об административной ответственности» (вносится на второе чтение) (инициатор – депутаты Расулов М.А., Султанов А.Ш.) (решение Комитета по аграрной политике, водным ресурсам, экологии и региональному развитию – принять во втором чтении) (обсуждение проводилось 11.03.15)
11.03.2015 15:40	Бекматов А Г	402	 О проекте Закона «О внесении изменений в Закон Кыргызской Республики «Об экологической экспертизе» (вносится на второе чтение) (инициатор – Правительство, постановление № 760 от 31.12.14) (решение Комитета по аграрной политике, водным ресурсам, экологии и региональному развитию – принять во втором чтении) (обсуждение проводилось 11.03.15)
11.03.2015 15:40	Бекматов А Г	473	 О проекте Закона «О внесении дополнения в Закон Кыргызской Республики «О рекламе» (вносится на второе чтение) (инициатор – депутат Текебаев О.Ч.) (решение Комитета по образованию, науке, культуре и спорту - принять во втором чтении) (обсуждение проводилось 11.03.15)
11.03.2015 15:42	Бекматов А Г	546	 О проекте Закона «О ратификации Соглашения между Кыргызской Республикой и Исламским банком развития (в качестве администратора Программы «Фаель Хаир») относительно осуществления благотворительного вклада на приобретение и эксплуатацию мобильных клиник в сельской местности в рамках Программы «Фаель Хаир» по организации мобильных клиник в некоторых мусульманских государствах и сообществах, подписанного 3 декабря 2014 года в городе Мекка» (вносится на первое чтение) (инициатор - Правительство, постановление № 68 от 18.02.15) (решение Комитета по международным делам – принять в первом чтении, при отсутствии предложений и замечаний фракций – принять в трех чтениях, решение Комитета по социальной политике – одобрить) (обсуждение проводилось 11.03.15)
11.03.2015 15:43	Бекматов А Г	592	 О проекте Закона «О внесении изменения в Закон Кыргызской Республики «Об охране здоровья граждан в Кыргызской Республике» (вносится на первое чтение) (инициатор - Правительство, постановление № 455 от 07.08.14) (решение Комитета по социальной политике – принять в первом чтении) (обсуждение проводилось 11.03.15)
11.03.2015 10:12	Бекматов А Г	648	 О проекте постановления Жогорку Кенеша «О признании утратившим силу постановления Жогорку Кенеша Кыргызской Республики «О временном приостановлении рассмотрения некоторых проектов законов, поступивших на рассмотрение Жогорку Кенеша Кыргызской Республики» № 4388-V 15 октября 2014 года» (Комитет по законности, правопорядку и борьбе с преступностью)
11.03.2015 12:29	Бекматов А Г	689	 О проекте постановления Жогорку Кенеша «Об исполнении норм статьи 41 Закона Кыргызской Республики «О государственной службе» (Комитетом по Регламенту Жогорку Кенеша и депутатской этике рассмотрен)
19.03.2015 15:21	Джолдошова Ж А	34	 О проекте Закона «О внесении изменений и дополнений в Закон Кыргызской Республики «О банкротстве (несостоятельности)» (вносится на третье чтение) (инициатор - Правительство, постановление № 141 от 17.03.14) (решение Комитета по экономической и фискальной политике – принять в третьем чтении) (обсуждение проводилось 19.03.15)
19.03.2015 15:23	Джолдошова Ж А	310	 О проекте Закона «О внесении изменения в Закон Кыргызской Республики «О лицензионно-разрешительной системе в Кыргызской Республике» (вносится на третье чтение) (инициаторы – депутаты Арапбаев А.А., Рыспаев К.Дж., Тологонов Р., Осмонов М.К., Бадыкеева Н.Н., Мурзабеков К.З., Шаршеев Б.О., Пирматов И.А., Гусаров И.К., Чолпонбаев У.С., Эшимов А.Ж., Кудайбергенов Дж.К., Суракматов А.Э.) (решение Комитета по экономической и фискальной политике – принять в третьем чтении) (обсуждение проводилось 19.03.15) 
19.03.2015 15:23	Джолдошова Ж А	390	 О проекте Закона «О внесении дополнений и изменений в Налоговый кодекс Кыргызской Республики»(вносится на второе чтение) (инициаторы – Правительство, постановление № 602 от 16.10.14, депутаты Бекешев Д.Д., Бакиров М.И., Кочкоров У.Т., Айтматова Ш., Измалкова А.Н., Тиленчиева М.Б., Левина Т.В., Бекбоев З.И., Маматов Б., Жоошбеков З.С.) (решение Комитета по экономической и фискальной политике – принять во втором чтении) (обсуждение проводилось 19.03.15) 
19.03.2015 15:24	Джолдошова Ж А	499	 О проекте Закона «О противодействии легализации (отмыванию) преступных доходов и финансированию террористической или экстремистской деятельности» (вносится на второе чтение) (инициатор – Правительство, постановление № 868 от 29.12.12) (решение Комитета по экономической и фискальной политике – отклонить) (обсуждение проводилось 19.03.15)
19.03.2015 15:25	Джолдошова Ж А	526	 О проекте Закона «О внесении изменений в некоторые законодательные акты Кыргызской Республики» (в Гражданский кодекс, Таможенный кодекс, Налоговый кодекс, законы «Об операциях в иностранной валюте», «О Национальном банке Кыргызской Республики», «О банках и банковской деятельности в Кыргызской Республике», «О коммерческой тайне», «О драгоценных металлах и драгоценных камнях», «Об организации страхования в Кыргызской Республике», «О государственной регистрации прав на недвижимое имущество и сделок с ним», «О почтовой связи», «О банковской тайне», «О микрофинансовых организациях в Кыргызской Республике», «Об инвестициях в Кыргызской Республике», «О риэлторской деятельности в Кыргызской Республике, «О противодействии терроризму», «О государственной статистике», «О защите банковских вкладов (депозитов)», «О ратификации Договора государств-участников Содружества Независимых Государств о противодействии легализации (отмыванию) преступных доходов и финансированию терроризма, подписанного 5 октября 2007 года в городе Душанбе», «О лотереях», «О рынке ценных бумаг») (вносится на второе чтение) (инициатор – Правительство, постановление № 868 от 29.12.12) (решение Комитета по экономической и фискальной политике – отклонить) (обсуждение проводилось 19.03.15)
19.03.2015 15:26	Джолдошова Ж А	577	 О проекте Закона «О внесении изменений в Кодекс Кыргызской Республики об административной ответственности»(вносится на первое чтение) (инициатор - Правительство, постановление № 744 от 29.12.14) (решение Комитета по бюджету и финансам – принять в первом чтении, решение Комитета по экономической и фискальной политике - принять в первом чтении) (обсуждение проводилось 19.03.15)
19.03.2015 15:27	Джолдошова Ж А	618	 О проекте Закона «О внесении дополнения в Закон Кыргызской Республики «Об электроэнергетике» (вносится на первое чтение) (инициаторы – депутаты Шаршеев Б.О., Иманалиева Э.С.) (решение Комитета по топливно-энергетическому комплексу и недропользованию - принять в первом чтении, решение Комитета по социальной политике - одобрить, решение Комитета по образованию, науке, культуре и спорту - одобрить) (обсуждение проводилось 19.03.15)
15.04.2015 15:17	Дыйканбаев К С	54	 О проекте Закона «О внесении изменения и дополнения в Кодекс Кыргызской Республики об административной ответственности»(вносится на второе чтение) (инициатор – Правительство, постановление № 632 от 10.11.14) (решение Комитета по социальной политике – принять во втором чтении) (обсуждение проводилось 15.04.15)
15.04.2015 15:18	Дыйканбаев К С	319	 О проекте Закона «О репродуктивных правах граждан и гарантиях их реализации» (вносится на второе чтение)(инициаторы – депутаты Левина Т.В., Кадыралиева Ы.К., Кутушев А.О., Мадеминов М.Г., Нарматова Н.А.)(совместное решение комитетов по социальной политике, по правам человека, конституционному законодательству и государственному устройству, по образованию, науке, культуре и спорту – принять во втором чтении) (обсуждение проводилось 15.04.15)
15.04.2015 15:19	Дыйканбаев К С	422	 О проекте Закона «О мерах по предупреждению причинения вреда здоровью детей, их физическому, интеллектуальному, психическому, духовному и нравственному развитию в Кыргызской Республике» (вносится на второе чтение)(инициаторы – депутаты Бакир уулу Т., Мадалиев Н.А.) (решение Комитета по социальной политике – принять во втором чтении) (обсуждение проводилось 15.04.15)
15.04.2015 15:19	Дыйканбаев К С	460	 О проекте Закона «О внесении дополнений в Кодекс Кыргызской Республики об административной ответственности»(вносится на второе чтение) (инициаторы – депутаты Бакир уулу Т., Мадалиев Н.А.) (решение Комитета по социальной политике – принять во втором чтении) (обсуждение проводилось 15.04.15)
15.04.2015 15:20	Дыйканбаев К С	531	 О проекте Закона «О внесении изменений и дополнений в Закон Кыргызской Республики «Об органах и учреждениях уголовно-исполнительной (пенитенциарной) системы»(вносится на второе чтение) (инициаторы – депутаты Абдылдаев М.Ю., Абдиев К., Калмаматов А.А., Айдаров Н.А.) (решение Комитета по обороне и безопасности - отклонить) (обсуждение проводилось 15.04.15)
15.04.2015 15:21	Дыйканбаев К С	590	 О проекте Закона «О внесении изменений и дополнения в Закон Кыргызской Республики «О прохождении службы рядовым и начальствующим составом органов и учреждений уголовно-исполнительной системы Кыргызской Республики» (вносится на второе чтение) (инициатор – Правительство, постановление № 725 от 25.12.14) (решение Комитета по законности, правопорядку и борьбе с преступностью – принять во втором и третьем чтениях) (обсуждение проводилось 15.04.15)
15.04.2015 15:22	Дыйканбаев К С	634	 О проекте Закона «О внесении изменений и дополнения в Закон Кыргызской Республики «О прохождении службы рядовым и начальствующим составом органов и учреждений уголовно-исполнительной системы Кыргызской Республики» (вносится на третье чтение)
15.04.2015 15:23	Дыйканбаев К С	652	 О проекте Закона «О взрывчатых материалах промышленного назначения»(вносится на второе чтение)(инициатор – Правительство, постановление № 629 от 05.11.14) (решение Комитета по топливно-энергетическому комплексу и недропользованию – принять во втором чтении) (обсуждение проводилось 15.04.15)
15.04.2015 15:25	Дыйканбаев К С	694	 О проекте Закона «О внесении дополнений и изменений в Закон Кыргызской Республики «О лицензионно-разрешительной системе в Кыргызской Республике»(вносится на второе чтение)(инициатор – Правительство, постановление № 677 от 26.11.14) (решение Комитета по топливно-энергетическому комплексу и недропользованию – принять во втором чтении) (обсуждение проводилось 15.04.15)
15.04.2015 15:26	Дыйканбаев К С	95	 О проекте Закона «Об амнистии женщин и несовершеннолетних» (вносится на второе чтение) (инициаторы – депутаты Айтматова Ш., Осмонов К.Э., Бекешев Д.Д., Сапарбаев Р.Ж., Никитенко Н.В.) (решение Комитета по судебно-правовым вопросам и законности – принять во втором чтении) (обсуждение проводилось 15.04.15)
15.04.2015 15:27	Дыйканбаев К С	123	 О проекте Закона «О ратификации Соглашения о финансировании проекта «Улучшение управления пастбищами и животноводством» между Кыргызской Республикой и Международной ассоциацией развития, подписанного 10 декабря 2014 года в городе Бишкек» (вносится на первое чтение) (инициатор – Правительство, постановление № 121 от 16.03.15) (решение Комитета по международным делам – принять в первом чтении, при отсутствии замечаний и предложений фракций – принять в трех чтениях, решение Комитета по аграрной политике, водным ресурсам, экологии и региональному развитию - одобрить, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 15.04.15)
15.04.2015 15:28	Дыйканбаев К С	160	О проекте Закона «О внесении дополнений и изменений в некоторые законодательные акты Кыргызской Республики» (Закон «О политических партиях», в Кодекс об административной ответственности) (вносится на первое чтение) (инициатор – Правительство, постановление № 704 от 15.12.14) (решение Комитета по правам человека, конституционному законодательству и государственному устройству – принять в первом чтении) (обсуждение проводилось 15.04.15)
15.04.2015 15:28	Дыйканбаев К С	165	 О проекте Закона «О внесении дополнения в Земельный кодекс Кыргызской Республики» (вносится на первое чтение)(инициатор – депутат Салымбеков М.М.) (решение Комитета по аграрной политике, водным ресурсам, экологии и региональному развитию – принять в первом чтении) (обсуждение проводилось 15.04.15)
15.04.2015 15:29	Дыйканбаев К С	196	 О проекте Закона «О внесении изменения в некоторые законодательные акты Кыргызской Республики» (в Земельный кодекс, Закон «Об управлении землями сельскохозяйственного назначения») (вносится на первое чтение) (инициатор – депутат Салымбеков М.М.) (решение Комитета по аграрной политике, водным ресурсам, экологии и региональному развитию – принять в трех чтениях) (обсуждение проводилось 15.04.15)
15.10.2014 15:37	Жоошбеков З С	46	 О проекте Закона «О внесении изменений и дополнения в Закон Кыргызской Республики «Об охране и использовании историко-культурного наследия» (вносится на третье чтение) (инициатор – Правительство, постановление № 674 от 17.12.13) (решение Комитета по образованию, науке, культуре и спорту – принять в третьем чтении) (обсуждение проводилось 09.10.14)
15.10.2014 15:40	Жоошбеков З С	311	 О проекте Закона «О внесении изменения в Закон Кыргызской Республики «О рекламе» (вносится на первое чтение) (инициатор – Правительство, постановление № 140 от 17.03.14) (решение Комитета по образованию, науке, культуре и спорту – принять в первом чтении) (обсуждение проводилось 09.10.14)
15.10.2014 15:43	Жоошбеков З С	387	 О проекте Закона «О внесении дополнений в некоторые законодательные акты Кыргызской Республики» (в Уголовный кодекс, Кодекс об административной ответственности, законы «О мирных собраниях», «О средствах массовой информации»)(вносится на первое чтение)(инициаторы – депутаты Дыйканбаев К.С., Кочкоров У.Т., Зулпукаров Т.З., Рыспаев К.Дж., Арипов Н.Т., Шаршеев Б.О., Абдиев К., Бакиров О.М., Орозбаев М., Абдрахманов А.О., Алимбеков Н.К., Артыков А., Режавалиев А.М., Бакир уулу Т., Жоошбеков З.С., Кадыров Б.С., Калмаматов А.А., Мадалиев Н.А., Мадеминов М.Г., Омурбеков К.К., Осмонов М.К., Расулов М.А., Салимов Т.А., Султанов А.Ш., Тиленчиева М.Б., Эшимов А.Ж., Джетигенов Б.Дж.) (решение Комитета по законности, правопорядку и борьбе с преступностью – принять в первом чтении, решение Комитета по правам человека, конституционному законодательству и государственному устройству – одобрить, решение Комитета по образованию, науке, культуре и спорту - одобрить) (обсуждение проводилось 09.10.14)
15.10.2014 15:43	Жоошбеков З С	491	 О проекте Закона «О внесении изменений и дополнения в Уголовно-процессуальный кодекс Кыргызской Республики» (вносится на третье чтение) (инициаторы – депутаты Кулов Ф.Ш., Туманов Т.Т., Абдиев К., Скрипкина Г.А.) (решение Комитета по законности, правопорядку и борьбе с преступностью – принять в третьем чтении) (обсуждение проводилось 15.10.14)
15.10.2014 15:46	Жоошбеков З С	537	 О проекте Закона «О внесении изменений и дополнений в некоторые законодательные акты Кыргызской Республики» (в Уголовный кодекс, Уголовно-процессуальный кодекс, Кодекс об административной ответственности) (вносится на третье чтение) (инициаторы – депутаты Калматов А.Б., Зулпукаров Т.З.) (решение Комитета по законности, правопорядку и борьбе с преступностью – принять в третьем чтении) (обсуждение проводилось 15.10.14)
15.10.2014 15:46	Жоошбеков З С	574	 О проекте Закона «О внесении дополнения в Уголовный кодекс Кыргызской Республики» (вносится на третье чтение) (инициатор – депутат Текебаев О.Ч.) (решение Комитета по законности, правопорядку и борьбе с преступностью – принять в третьем чтении) (обсуждение проводилось 15.10.14)
15.10.2014 15:49	Жоошбеков З С	647	 О проекте постановления Жогорку Кенеша «О временном приостановлении рассмотрения некоторых проектов законов, поступивших на рассмотрение Жогорку Кенеша Кыргызской Республики»(обсуждение проводилось 15.10.14)
27.05.2015 15:09	Кадыров Б С	61	 О проекте постановления Жогорку Кенеша «О ежегодном отчете Наблюдательного совета Общественной телерадиовещательной корпорации о работе Общественной телерадиовещательной корпорации Кыргызской Республики» (решение Комитета по образованию, науке, культуре и спорту – принять проект постановления) (обсуждение проводилось 27.05.15)
27.05.2015 15:10	Кадыров Б С	327	 О проекте постановления Жогорку Кенеша «О внесении изменения в постановление Жогорку Кенеша Кыргызской Республики «Об утверждении состава Наблюдательного совета Общественной телерадиовещательной корпорации Кыргызской Республики» от 18 апреля 2012 года № 1850-V» (о Карыпбекове И.) (решение Комитета по образованию, науке, культуре и спорту – принять проект постановления) (обсуждение проводилось 27.05.15)
27.05.2015 15:11	Кадыров Б С	430	 О проекте постановления Жогорку Кенеша «О признании утратившим силу постановления Жогорку Кенеша Кыргызской Республики «О продлении срока действия паспорта гражданина Кыргызской Республики образца 1994 года» № 295-V от 14 апреля 2011 года» (инициатор – депутат Кочкарова Э.А.) (решение Комитета по правам человека, конституционному законодательству и государственному устройству - принять проект постановления) (обсуждение проводилось 21.05.15)
27.05.2015 15:12	Кадыров Б С	507	 О проекте постановления Жогорку Кенеша «Об образовании согласительной группы для выработки согласованного варианта конституционного Закона Кыргызской Республики «Об основах административной деятельности и административных процедурах», возвращенного с возражением Президента Кыргызской Республики» (инициаторы законопроекта – депутаты Скрипкина Г.А., Тербишалиев Д.О., Текебаев О.Ч., Абдылдаев М.Ю., Сулейманов Б.И.) (решение Комитета по правам человека, конституционному законодательству и государственному устройству - принять проект постановления) (обсуждение проводилось 21.05.15)
12.03.2015 15:19	Кадыров Б С	60	 О проекте конституционного Закона «О внесении дополнений и изменений в некоторые законодательные акты Кыргызской Республики» (в конституционные законы «О военном положении», «О чрезвычайном положении») (вносится на второе чтение) (инициатор – депутат Исаков И.И.) (решение Комитета по правам человека, конституционному законодательству и государственному устройству - принять во втором чтении) (обсуждение проводилось 11.03.15)
12.03.2015 15:20	Кадыров Б С	330	О проекте Закона «О ратификации Соглашения между Правительством Кыргызской Республики и Правительством Государства Катар об избежании двойного налогообложения и предотвращении уклонения от налогообложения в отношении налогов на доход, подписанного 1 июня 2014 года в городе Доха» (вносится на второе чтение) (инициатор - Правительство, постановление № 28 от 27.01.15) (решение Комитета по международным делам – принять во втором чтении, при отсутствии предложений и замечаний – принять во втором и третьем чтениях) (обсуждение проводилось 11.03.15)
12.03.2015 15:21	Кадыров Б С	331	О проекте Закона «О ратификации Соглашения между Правительством Кыргызской Республики и Правительством Государства Катар об избежании двойного налогообложения и предотвращении уклонения от налогообложения в отношении налогов на доход, подписанного 1 июня 2014 года в городе Доха» (вносится на третье чтение) (инициатор - Правительство, постановление № 28 от 27.01.15) (решение Комитета по международным делам – принять во втором чтении, при отсутствии предложений и замечаний – принять во втором и третьем чтениях) (обсуждение проводилось 11.03.15)
12.03.2015 15:23	Кадыров Б С	432	О проекте Закона «О ратификации Соглашения о финансировании (Специальные операции) (Третий проект «Транспортный коридор 1 ЦАРЭС» (дорога Бишкек - Торугарт) - Дополнительное финансирование) между Кыргызской Республикой и Азиатским банком развития, подписанного 26 декабря 2014 года в городе Бишкек» (вносится на первое чтение) (инициатор - Правительство, постановление № 65 от 18.02.15) (решение Комитета по международным делам – принять в первом чтении, в случае отсутствия предложений и замечаний фракций – принять в трех чтениях, решение Комитета по транспорту, коммуникациям, архитектуре и строительству - одобрить, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:23	Кадыров Б С	433	О проекте Закона «О ратификации Соглашения о финансировании (Специальные операции) (Третий проект «Транспортный коридор 1 ЦАРЭС» (дорога Бишкек - Торугарт) - Дополнительное финансирование) между Кыргызской Республикой и Азиатским банком развития, подписанного 26 декабря 2014 года в городе Бишкек» (вносится на второе чтение) (инициатор - Правительство, постановление № 65 от 18.02.15) (решение Комитета по международным делам – принять в первом чтении, в случае отсутствия предложений и замечаний фракций – принять в трех чтениях, решение Комитета по транспорту, коммуникациям, архитектуре и строительству - одобрить, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:24	Кадыров Б С	434	О проекте Закона «О ратификации Соглашения о финансировании (Специальные операции) (Третий проект «Транспортный коридор 1 ЦАРЭС» (дорога Бишкек - Торугарт) - Дополнительное финансирование) между Кыргызской Республикой и Азиатским банком развития, подписанного 26 декабря 2014 года в городе Бишкек» (вносится на третье чтение) (инициатор - Правительство, постановление № 65 от 18.02.15) (решение Комитета по международным делам – принять в первом чтении, в случае отсутствия предложений и замечаний фракций – принять в трех чтениях, решение Комитета по транспорту, коммуникациям, архитектуре и строительству - одобрить, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:25	Кадыров Б С	462	 О проекте Закона «О внесении дополнений в некоторые законодательные акты Кыргызской Республики» (в Трудовой кодекс, Закон «Об обеспечении своевременности выдачи заработной платы, пенсий, пособий и иных социальных выплат») (вносится на первое чтение) (инициатор - Правительство, постановление № 693 от 05.12.14) (решение Комитета по социальной политике – принять в первом чтении, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:25	Кадыров Б С	556	О проекте Закона «О внесении изменений и дополнений в Налоговый кодекс Кыргызской Республики» (вносится на первое чтение) (инициатор – депутат Турсунбеков Ч.А.) (решение Комитета по экономической и фискальной политике - принять в трех чтениях, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:26	Кадыров Б С	557	О проекте Закона «О внесении изменений и дополнений в Налоговый кодекс Кыргызской Республики» (вносится на второе чтение) (инициатор – депутат Турсунбеков Ч.А.) (решение Комитета по экономической и фискальной политике - принять в трех чтениях, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:26	Кадыров Б С	558	О проекте Закона «О внесении изменений и дополнений в Налоговый кодекс Кыргызской Республики» (вносится на третье чтение) (инициатор – депутат Турсунбеков Ч.А.) (решение Комитета по экономической и фискальной политике - принять в трех чтениях, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:27	Кадыров Б С	582	 О проекте Закона «О внесении изменений в некоторые законодательные акты Кыргызской Республики» (в Налоговый кодекс, Закон «О государственных пособиях в Кыргызской Республике») (вносится на третье чтение) (инициаторы – депутаты Бокоев К.С., Ниязалиева Д.А., Нарматова Н.А.) (решение Комитета по бюджету и финансам – принять в третьем чтении) (обсуждение проводилось 12.03.15)
12.03.2015 15:28	Кадыров Б С	612	 О проекте Закона «О внесении дополнений в некоторые законодательные акты Кыргызской Республики» (в законы «О местной государственной администрации», «О местном самоуправлении») (вносится на третье чтение) (инициатор – Правительство, постановление № 487 от 27.08.14) (решение Комитета по правам человека, конституционному законодательству и государственному устройству – принять в третьем чтении) (обсуждение проводилось 12.03.15)
12.03.2015 15:31	Кадыров Б С	686	 О проекте конституционного Закона «О внесении изменений в конституционный Закон Кыргызской Республики «О военном положении» (вносится на второе чтение) (инициатор – депутат Исаков И.И.) (решение Комитета по правам человека, конституционному законодательству и государственному устройству – принять во втором чтении) (обсуждение проводилось 12.03.15)
12.03.2015 15:32	Кадыров Б С	713	 О проекте Закона «О внесении изменений и дополнений в Закон Кыргызской Республики «О государственной регистрации юридических лиц, филиалов (представительств)» (вносится на второе чтение) (инициатор – Правительство, постановление № 607 от 22.10.14) (решение Комитета по правам человека, конституционному законодательству и государственному устройству – принять во втором чтении) (обсуждение проводилось 12.03.15)
12.03.2015 15:33	Кадыров Б С	84	 О проекте Закона «О внесении изменения в Закон Кыргызской Республики «О лицензионно-разрешительной системе в Кыргызской Республике» (вносится на второе чтение) (инициаторы – депутаты Арапбаев А.А., Рыспаев К.Дж., Тологонов Р., Осмонов М.К., Бадыкеева Н.Н., Мурзабеков К.З., Шаршеев Б.О., Пирматов И.А., Гусаров И.К., Чолпонбаев У.С., Эшимов А.Ж., Кудайбергенов Дж.К., Суракматов А.Э.) (решение Комитета по экономической и фискальной политике устройству – принять во втором чтении) (обсуждение проводилось 12.03.15) 
